group,n,d_SD,d_UN,d_BE,d_TR,d_CO,d_SE,d_PO,d_AC,d_HE,d_ST,dim_openness,dim_transcendence,dim_conservation,dim_enhancement,group_order,cntry,variable,var_label
30-44,302,0.2207930592011505,0.24432346160538534,0.2513935436707391,-0.017726322177697106,-0.03878777406180624,0.4711405929751361,-0.4617017294717471,-0.10284977737392902,-0.26065999426418746,-0.4501215534716266,-0.16332949617822115,0.2478585026380622,0.13689330476463984,-0.28227575342283806,1,SK,age,Age group
45-59,385,0.24072585200724653,0.25549680661059265,0.25481351721925904,0.12089908490318595,0.08990826172300431,0.5065655345092416,-0.40863539917001485,-0.2563349255360146,-0.3599322511202774,-0.5738976140398404,-0.23108217478059778,0.2551551619149258,0.23890979599905793,-0.33248516235301473,2,SK,age,Age group
60-74,475,0.13992139283436933,0.4726481184667995,0.4045602708956686,0.5007958266699352,0.25278205592120007,0.6901877395456557,-0.668133891548307,-0.5501282641805694,-0.6315990643950414,-0.8413623040411313,-0.4443466585339345,0.43860419468123396,0.4812552073789303,-0.6091310778644382,3,SK,age,Age group
75+,148,-0.16810270773660724,0.624397074873879,0.4195559629343378,0.9812370288897702,0.6054098666065599,1.0244663535991585,-0.9298673314602706,-0.8661535273904024,-0.844281773584789,-1.1671980332495782,-0.7265275048569912,0.5218646139690236,0.8703710830318294,-0.8980104294253364,4,SK,age,Age group
City & suburbs,297,0.226000778623537,0.18979734583348948,0.2406309965954627,0.012087000551349937,-0.10740485403830327,0.42617686197951493,-0.43655054704067336,-0.1135650348826884,-0.18363497751622407,-0.3557552676782703,-0.10446315552365247,0.21521417121447609,0.1102863361641872,-0.27505779096168087,0,SK,domicil,Urbanisation
Town,383,0.23765042713919396,0.3565831943291041,0.2552075146049135,0.13343103037622353,0.07907446009785746,0.535272854900857,-0.5121506724448485,-0.2576583952367767,-0.4001363181115023,-0.6184867957850162,-0.26032422891910817,0.3059197216892366,0.2481816019060545,-0.38302222512606837,1,SK,domicil,Urbanisation
Village / rural,740,0.16173756758165872,0.3440387048092156,0.30914286032000354,0.264536489535033,0.13802929933833633,0.6258380674343492,-0.5443641505044073,-0.37168695874490876,-0.45443877024483115,-0.653158883951095,-0.31528250353659154,0.32659078256460955,0.3428012854359062,-0.45802555462465805,2,SK,domicil,Urbanisation
Low (<12 yrs),227,0.01423043422405797,0.2583144503982573,0.31980244224886195,0.5986229180979707,0.1585970987173071,0.7503558070010387,-0.6543776468857394,-0.4502038145357785,-0.4713693084403086,-0.6687168325796181,-0.3752852355986229,0.28905844632355965,0.5025252746054388,-0.548841492015399,0,SK,education,Education
Medium (12-15 yrs),933,0.2131758509202284,0.3284189220477435,0.2982067794364004,0.10889215968747737,0.08575442848253631,0.5850213938691261,-0.5098765720314776,-0.30394020587676246,-0.38372720918545644,-0.5860498701048672,-0.25221615671832764,0.3133179836227258,0.2590615448566737,-0.40690838895412007,1,SK,education,Education
High (16+ yrs),231,0.30662979155188613,0.30101104334907336,0.20662943884252621,-0.025117880225177296,-0.05321521624293312,0.3438827380862508,-0.39118608266249444,-0.08147558608496082,-0.3059656645516179,-0.4802307024924991,-0.15985552516407692,0.2538202410957998,0.08851654720604679,-0.2363308343737275,2,SK,education,Education
Men,656,0.2229693430576413,0.25158703002968424,0.222266962156932,0.07086282594440044,-0.010375150695352076,0.4750407085507685,-0.42391196054494645,-0.18349557379031067,-0.33169055364229105,-0.4236921448308853,-0.17747111847184502,0.23692699609330817,0.1781733375926873,-0.3037037671676286,0,SK,gender,Gender
Women,764,0.1738401395414373,0.36470916417004995,0.32989345061727654,0.25957287883103514,0.13181829371874706,0.6265394213341999,-0.5892631602528255,-0.36784476109242,-0.4153216113587778,-0.7098388536174204,-0.317114520499294,0.3473018567419551,0.3389975317074454,-0.47747471526671414,1,SK,gender,Gender
Low (0-3),291,0.26323923776204095,0.23901869409276844,0.19364425518684425,-0.1324152216154748,-0.04266377835735815,0.51617583087959,-0.47064899970267804,-0.21278956766285037,-0.0946447981496854,-0.4077160037393975,-0.07970718804234733,0.21633147463980634,0.11299757367506244,-0.3417192836827642,0,SK,religiosity,Religiosity
Medium (4-6),383,0.22070029394077026,0.25976610113424264,0.26049124546887664,0.035770153212859146,0.021898660470263454,0.5504683546388431,-0.4725903692167045,-0.20033996359009779,-0.344985164621636,-0.4687956387132013,-0.19775008767436428,0.2601286733015597,0.20181601029549096,-0.33646516640340113,1,SK,religiosity,Religiosity
High (7-10),724,0.15943836988725388,0.36785279111368485,0.32471832847897025,0.38571856152246775,0.13352198054626577,0.5688585270411812,-0.5503521779066496,-0.35091696240914805,-0.5199961257574126,-0.7042815207618278,-0.3549464255439955,0.3462870084422952,0.36255974994985724,-0.4495595337650092,2,SK,religiosity,Religiosity
15-29,350,0.2718379250750639,0.43190983767508145,0.3258301439079287,-0.6441470917880443,-0.41972889344318437,0.43681205238951043,-0.45773791103701345,-0.16008299228538103,0.17134413606983687,-0.17999510258256163,0.08772898618744637,0.378869990791505,-0.2089747045385603,-0.3089104516611973,0,UA,age,Age group
30-44,594,0.13471910541082108,0.43200238149552445,0.3892637412395479,-0.27243510647008023,-0.157873495342937,0.7139274967159002,-0.5669677470090669,-0.30400174453404194,-0.20210083406710455,-0.42403920919815496,-0.16380697928481283,0.4106330613675362,0.09453963163429432,-0.43479574683187006,1,UA,age,Age group
45-59,646,0.18259514799053636,0.6223800418416631,0.5088333063503641,0.16965267540397444,0.06026738960901225,0.9038302961991751,-0.7844517035821796,-0.5476992254326452,-0.6061019246728544,-0.8342876585520305,-0.4202027497598341,0.5656331662498484,0.3783907159130586,-0.6660895705574368,2,UA,age,Age group
60-74,743,0.11012192319486132,0.6298036665942849,0.5545700660505004,0.21966210148265064,0.17754115264333858,0.8485142708428001,-0.768873324932097,-0.5395609354127795,-0.6290010379194714,-0.9153836445812038,-0.4773517990286039,0.5921868663223927,0.4151204552391496,-0.6539835141049422,3,UA,age,Age group
75+,237,0.14289155698524503,0.7468612505805672,0.674710385430806,0.2916168054376766,0.12941956037164276,0.9460036595980235,-0.8370532887505958,-0.725870095984433,-0.8032285153402953,-0.9798760001516533,-0.5478909157909039,0.7107858180056866,0.45568000846911433,-0.7814616923675144,4,UA,age,Age group
City & suburbs,964,0.25843005631210586,0.5234727744476358,0.40364073233719183,-0.15714041611147275,-0.09641384022403697,0.7719599128385946,-0.6067131484115749,-0.4272932535758117,-0.3071537526149691,-0.638500859251406,-0.22921407166221672,0.46355675339241387,0.17318261431089588,-0.5164488690396956,0,UA,domicil,Urbanisation
Town,591,0.08056988359281202,0.5854296783071326,0.49484035915023294,0.002098567254157909,-0.05153313345540994,0.7493889224106638,-0.6794203874500344,-0.4245909023640503,-0.42810404306653516,-0.6419773185175796,-0.3298371593304342,0.5401350187286827,0.23358701045254834,-0.5520056449070423,1,UA,domicil,Urbanisation
Village / rural,1040,0.13229805901118033,0.5606352838784262,0.5157230472797699,0.0004910190506969716,0.009028060454818018,0.7755187688085299,-0.7287565057846813,-0.4355730583480191,-0.45203137442834307,-0.6753385006051801,-0.3320934884844802,0.5381923948602225,0.26167697497871656,-0.5820659806493261,2,UA,domicil,Urbanisation
Low (<12 yrs),851,0.1341416842824916,0.6088884727469405,0.531135816465422,-0.022526482026944107,-0.05393043521603577,0.7331944858244008,-0.7663389541362763,-0.4644832016212949,-0.396341224847234,-0.6130942386667726,-0.292217045456937,0.5700249239393387,0.21907381978265703,-0.6152659647898447,0,UA,education,Education
Medium (12-15 yrs),1284,0.1708004924729163,0.5357608840722738,0.4598299806510294,-0.07566455385021456,-0.03574902484725324,0.8099862110515134,-0.6273700394682351,-0.41273846407341297,-0.43077114826426727,-0.6844230906014914,-0.3148220301558161,0.4977954323616516,0.23290013275348465,-0.5196768498446549,1,UA,education,Education
High (16+ yrs),376,0.2200268240926501,0.5259982325748633,0.4065548479897725,-0.07341226795924792,0.018847190253310817,0.7736018099274781,-0.6813955944075029,-0.4449720094017461,-0.31573141677590283,-0.710933142261086,-0.2688792449814462,0.46627654028231796,0.2403506893158792,-0.5631838019046244,2,UA,education,Education
Men,912,0.18634888187809515,0.45709378985839066,0.28352644494447093,-0.19841404299205195,-0.1258917277001522,0.6491970407368519,-0.5022165880152863,-0.30705302268995854,-0.2379389423487089,-0.4362853769085992,-0.16315313577889717,0.37031011740143077,0.10829709001488257,-0.4043297488940004,0,UA,gender,Gender
Women,1684,0.15248220149234487,0.6089552109399644,0.5840454302438517,0.03617631625605007,0.013894402222912357,0.8386860862430228,-0.7808579471440635,-0.502621198889767,-0.49468220228720433,-0.7855305072116866,-0.3759035832791713,0.5964975070275932,0.2964273078691704,-0.6415449272719275,1,UA,gender,Gender
Low (0-3),673,0.11067108887476834,0.5542248833315238,0.40339475674319347,-0.3117945391609951,-0.09113227172048817,0.8427434197743623,-0.6064132140413063,-0.440831501489395,-0.25306026030701223,-0.4973438301634516,-0.21324433386523178,0.4788807154723891,0.1473385331140647,-0.5228388793491496,0,UA,religiosity,Religiosity
Medium (4-6),919,0.19355870438988604,0.5518463119047763,0.4682986637255692,0.025161468012892485,-0.029386060344896114,0.7443153761939643,-0.6585384577466549,-0.4379322547863347,-0.43870138691369553,-0.7298625336969639,-0.3251808172282306,0.5100724878151728,0.2466168783695279,-0.5481465367563819,1,UA,religiosity,Religiosity
High (7-10),966,0.17473154142709507,0.5564104564598524,0.5264016079996172,0.07294971005505854,0.01606237490185125,0.7453178301683776,-0.7588981053619247,-0.43228525441145094,-0.48821102639599057,-0.6962714266489696,-0.3365969607418873,0.5414060322297348,0.2781741750177179,-0.5955916798866878,2,UA,religiosity,Religiosity
